app_number,app_status,latitude,longitude
10/02749/ADV,R,53.7594046796204,-1.38475096802132
10/02576/COND,A,53.9054642914962,-1.352941866338
10/02764/COND,A,53.9051960261381,-1.64087798912092
10/02766/COND,SPL,53.9076330469642,-1.35846431808516
10/02742/COND,A,53.7887655743483,-1.54052510664438
10/02504/COND,A,53.9054642914962,-1.352941866338
10/02767/COND,A,53.7552987791853,-1.44984538811409
10/02651/FU,W,53.9276916868536,-1.38550831735945
10/02746/FU,A,53.9330544393437,-1.39554296444681
10/02737/FU,A,53.8435876134724,-1.52314635426587
10/02536/FU,A,53.8515673342998,-1.59892536637303
10/02750/FU,A,53.7858011724238,-1.5386147542747
10/02748/LI,A,53.8187581132418,-1.566976217472
10/9/00144/MOD,M04,53.870464545986,-1.71739826034789
10/9/00143/MOD,M01,53.8355204140465,-1.51740287558052
10/02798/ADV,A,53.9037582850246,-1.69286721821586
10/02800/CA,A,53.8524309574932,-1.43206393729956
10/02799/COND,SPL,53.8550081820769,-1.60936702258004
10/02801/COND,A,53.8562802159427,-1.69125349100043
10/02588/FU,A,53.8239075759781,-1.46839232938387
10/02809/FU,W,53.7576919569518,-1.460249330946
10/02759/FU,A,53.7864281185736,-1.66529625892342
10/02763/FU,A,53.8357003765846,-1.55953809974193
10/02443/FU,A,53.8598645119784,-1.5558787486114
10/02803/FU,A,53.9065072042581,-1.35802492098752
10/02806/FU,A,53.8112907541087,-1.45292470196847
10/02380/FU,R,53.8745716390375,-1.70970498042217
10/02113/FU,A,53.7908380907508,-1.36782157394144
10/02777/LA,A,53.7792117284203,-1.5549547452886
10/02768/LA,A,53.7801806024969,-1.55204598216476
10/02770/LA,A,53.7807119533599,-1.55232866458639
10/02769/LA,A,53.7801806024969,-1.55204598216476
10/02772/LA,A,53.7807119533599,-1.55232866458639
10/02790/LA,A,53.8085218572448,-1.54067368085427
10/02692/LA,W,53.8001921108468,-1.52506572472271
10/02689/LA,A,53.8505753839599,-1.52645679120704
10/02794/LA,A,53.7830060191797,-1.60954998239195
10/02690/LA,A,53.7995023660103,-1.50343846883802
10/9/00146/MOD,M01,53.8940135552387,-1.34960360537096
10/02762/OT,R,53.8632913496846,-1.6914756161291
10/02710/ADV,A,53.7797220513012,-1.58188552898961
10/02837/COND,A,53.906335457808,-1.42527524738307
10/02842/COND,A,53.7841417920034,-1.51442573922016
10/02840/COND,A,53.7841417920034,-1.51442573922016
10/02835/COND,SPL,53.8781143645631,-1.46641240922444
10/00851/FU,W,53.9091737815366,-1.70556844770806
10/02549/FU,A,53.8316721016969,-1.62812078740493
10/02723/FU,R,53.7974938423067,-1.64699020978606
10/02825/FU,A,53.7890247862609,-1.66822025837464
10/02756/FU,A,53.9060718790447,-1.69432669907403
10/02826/FU,W,53.8173784441606,-1.56822073374895
10/02818/FU,A,53.7967612562663,-1.60514115213773
10/02820/FU,A,53.8366159821472,-1.51716234801976
10/02631/FU,A,53.8964185209646,-1.43215270058239
10/02811/FU,W,53.7719988812776,-1.62752526771611
10/02619/FU,W,53.8829992978552,-1.62145899289165
10/02830/FU,R,53.8693016965517,-1.71217466144248
10/02618/FU,R,53.8141705066726,-1.56594514670801
10/02501/FU,A,53.8293549026219,-1.6852981088791
10/02819/FU,A,53.8623791817736,-1.67950066545102
10/02821/FU,R,53.8122430231481,-1.57232842520773
10/02822/FU,W,53.7768383355236,-1.54522277523452
10/02824/FU,A,53.8053917052648,-1.5127378286246
10/02550/FU,A,53.7954752930486,-1.43430589607364
10/02815/FU,W,53.7924778341178,-1.46872890053336
10/02687/FU,W,53.8130625889565,-1.52724398840008
10/02816/FU,A,53.8179325271806,-1.56984027677451
10/02823/FU,A,53.837721338776,-1.5104632635954
10/02814/FU,R,53.8379474574229,-1.5287874709298
10/02827/LI,W,53.8173784441606,-1.56822073374895
10/02500/LI,A,53.8293549026219,-1.6852981088791
10/9/00149/MOD,M01,53.8497918286338,-1.6712668264179
10/02761/ADV,A,53.7971081110909,-1.54095015112495
10/02844/COND,A,53.8972176321995,-1.45131647825545
10/02862/COND,A,53.803134150365,-1.57372686961121
10/02846/DTM,A,53.8096470847353,-1.57025914799229
10/02838/FU,A,53.8086446274817,-1.5842099138251
10/02828/FU,A,53.8441546992682,-1.53250226966111
10/02669/FU,A,53.7470580394083,-1.48246377213985
10/02852/FU,A,53.8392522023843,-1.53377259515959
10/02833/FU,R,53.8091120486424,-1.52602797958507
10/02760/FU,A,53.7971081110909,-1.54095015112495
10/02736/FU,A,53.7402175225175,-1.39944943140023
10/02640/FU,A,53.7488123219276,-1.45443387573843
10/02740/FU,A,53.8308095360336,-1.6430182825494
10/02841/FU,A,53.8615268654969,-1.55820271017679
10/02836/FU,W,53.8122785713651,-1.56970070074859
10/02851/FU,A,53.8791268486921,-1.6078646596016
10/02552/FU,A,53.7874011141689,-1.65971818244348
10/02524/FU,A,53.875559773934,-1.7094852043436
10/02130/FU,A,53.8146577523955,-1.63987486304588
10/02383/FU,A,53.7960373665661,-1.6175206064411
10/02850/FU,W,53.8730767918685,-1.72767716743214
10/02847/LA,A,53.798087226193,-1.5502915496851
10/02419/LI,A,53.8156053976583,-1.55525297056148
10/9/00148/MOD,M04,53.8535913432338,-1.49674834497247
10/01634/OT,W,53.9099910493183,-1.41729410801774
10/02861/ADV,A,53.8086446274817,-1.5842099138251
10/02522/ADV,A,53.7986708088056,-1.54535110601553
10/02865/ADV,A,53.774706571251,-1.5105591190802
10/02863/ADV,A,53.8066997000884,-1.53199254002331
10/02797/ADV,A,53.8119459599727,-1.64679294724853
10/02867/CA,A,53.837721338776,-1.5104632635954
10/02793/COND,A,53.7463392649602,-1.47631628467949
10/02866/COND,A,53.8391175024064,-1.53149457023674
10/02868/COND,SPL,53.7493379924308,-1.60173392545174
10/02735/EXT,R,53.8714576979331,-1.71549051837707
10/02519/FU,A,53.7994462701718,-1.69707567324047
10/02870/FU,A,53.7788720684724,-1.60151523748522
10/02872/FU,R,53.8001701084136,-1.60043288678058
10/02731/FU,W,53.7785483456676,-1.38278669261777
10/02663/FU,A,53.7940905092736,-1.68698888102333
10/02831/FU,A,53.9132313557583,-1.69282822037978
10/02707/FU,A,53.7933815343545,-1.54185609328475
10/02741/FU,W,53.7638202922783,-1.3713522664311
10/02569/LA,A,53.8239690607819,-1.54931579929459
10/02638/LI,A,53.796005331373,-1.54402879014225
10/9/00152/MOD,M01,53.8774359429794,-1.72375496119058
10/9/00153/MOD,M01,53.9013967306053,-1.51163723080413
10/02880/ADV,A,53.8587966902939,-1.68772289398748
10/02884/ADV,A,53.7977921608134,-1.54120077672429
10/02881/EXT,A,53.8049891999171,-1.6721181953015
10/02876/FU,A,53.744426328507,-1.49129042877082
10/02878/FU,A,53.9183135523589,-1.40621582523824
10/02679/FU,A,53.7847430221897,-1.37966036723382
10/02747/FU,A,53.7991435897032,-1.65175878327734
10/02877/FU,A,53.7996534029817,-1.6447706291737
10/02874/FU,R,53.7424571366424,-1.58437795818424
10/02457/FU,A,53.8614759475105,-1.61663556072352
10/02732/FU,A,53.8025045999021,-1.53258583813583
10/02873/FU,A,53.8311534256759,-1.51769615035496
10/9/00151/MOD,M01,53.8393729379916,-1.46771025796667
10/02892/ADV,A,53.8048471257442,-1.6760672282419
10/02890/ADV,A,53.8314693362673,-1.45896746478035
10/02891/ADV,A,53.7989425670531,-1.37759866056699
10/02894/ADV,A,53.7797927969876,-1.51919545838635
10/02832/COND,A,53.9040293585569,-1.35019390253805
10/02895/COND,A,53.906335457808,-1.42527524738307
10/02951/EXT,A,53.7805028611381,-1.54929576765995
10/02949/EXT,A,53.7784884127863,-1.55866506278855
10/02958/EXT,A,53.7801806024969,-1.55204598216476
10/02957/EXT,A,53.7806563839907,-1.55430209132801
10/02956/EXT,A,53.7807119533599,-1.55232866458639
10/02952/EXT,A,53.7792117284203,-1.5549547452886
10/02950/EXT,A,53.8085218572448,-1.54067368085427
10/02903/FU,A,53.7335954988069,-1.5897860179464
10/02623/FU,R,53.8031303307952,-1.56021335777162
10/02897/FU,PD,53.7505423619944,-1.45143915675693
10/02902/FU,A,53.8854727445912,-1.35754079112095
10/02904/FU,R,53.8363836472262,-1.5451253160151
10/02888/FU,A,53.899614193711,-1.70332236547624
10/02908/FU,R,53.771436257496,-1.4257227830621
10/02620/FU,A,53.8455811870377,-1.55548267868864
10/02808/FU,R,53.8714710840588,-1.7135589567283
10/9/00154/MOD,M01,53.8546516243371,-1.50751416857065
10/02926/ADV,A,53.7979660278013,-1.54437190016767
10/02927/CA,A,53.8795812155182,-1.3550451016676
10/02917/COND,A,53.8051857698376,-1.55700311289494
10/02940/COND,A,53.7450244626811,-1.62139533032533
10/02914/COND,SPL,53.7985483190261,-1.58601012156558
10/02924/EXT,A,53.8563156390772,-1.50345063002847
10/02666/FU,A,53.7612589511964,-1.51685873656681
10/02936/FU,A,53.8368782721793,-1.51311719567781
10/02925/FU,A,53.7485795738666,-1.47683434849703
10/02765/FU,A,53.8178457270046,-1.46146681438003
10/02875/FU,R,53.800122930302,-1.58912225179834
10/02923/FU,A,53.7485795738666,-1.47683434849703
10/02911/FU,A,53.835849823689,-1.60507771164885
10/02912/FU,A,53.7686081253433,-1.37769829280075
10/02913/FU,R,53.8329733597429,-1.50989562305023
10/02807/FU,A,53.899712213711,-1.71790117467503
10/02859/FU,A,53.7975417659781,-1.45749111645665
10/02937/FU,A,53.884636513483,-1.44782995129077
10/02929/FU,A,53.7979660278013,-1.54437190016767
10/02724/FU,A,53.9381039296398,-1.37933841011521
10/02928/LI,A,53.7979660278013,-1.54437190016767
10/9/00155/MOD,M01,53.877107256016,-1.44450670859856
10/02962/ADV,A,53.7953843082447,-1.54617604033959
10/02953/COND,A,53.799228978731,-1.5479716217619
10/02948/COND,SPL,53.7736366692056,-1.54709331263104
10/02961/EXT,A,53.8081951097803,-1.6338408043705
10/02556/EXT,A,53.897361911002,-1.68022240416579
10/02959/EXT,A,53.8209758504577,-1.50587343178411
10/02971/FU,A,53.9045437398162,-1.35224071486384
10/02969/FU,PD,53.7828099417862,-1.59115799459015
10/02960/FU,A,53.799228978731,-1.5479716217619
10/02688/FU,A,53.8080358250951,-1.46059023789511
10/02972/FU,A,53.812291208634,-1.50533766715647
10/02839/FU,A,53.8851559865101,-1.62419315569133
10/02834/FU,R,53.8278303204963,-1.50723612441316
10/02691/LA,A,53.7724237437565,-1.5691826201448
10/02973/RM,A,53.7958879944313,-1.55831553212135
10/03006/COND,A,53.8325115502867,-1.69650307282451
10/02983/COND,A,53.7904697334281,-1.67733152683596
10/02988/COND,A,53.8088124786934,-1.66681892621244
10/02995/EXT,A,53.868587509933,-1.70308554124957
10/02829/FU,R,53.8704704337814,-1.76614004946816
10/02497/FU,A,53.814285767558,-1.69721177696822
10/02910/FU,PD,53.8100016117741,-1.69488876590482
10/02997/FU,A,53.8127574785019,-1.66980991671167
10/02727/FU,A,53.8597220660748,-1.53255692121192
10/02977/FU,A,53.8300451497417,-1.69152224726222
10/02978/FU,A,53.8631862779235,-1.55973619988701
10/02858/FU,A,53.8070798530892,-1.69111368073404
10/02992/FU,A,53.9123294586556,-1.70595729992525
10/02999/FU,A,53.8360134729573,-1.60291839281305
10/02178/FU,A,53.8431052306914,-1.51938266561156
10/03002/FU,A,53.8124287714594,-1.57401230601007
10/02702/FU,A,53.7686081253433,-1.37769829280075
10/02758/FU,A,53.8683174987373,-1.47047576274361
10/02994/FU,R,53.8289596388187,-1.68882585451085
10/03120/LI,A,53.9037582850246,-1.69286721821586
10/9/00156/MOD,M04,53.8340335480781,-1.65128730069052
10/03010/OT,A,53.7705541097679,-1.56170677942777
10/03003/ADV,A,53.7771778541969,-1.57153151804809
10/02704/CLP,R,53.8034306688343,-1.45787065603448
10/03008/COND,A,53.7871173167181,-1.39579004673185
10/03007/COND,A,53.8747203400593,-1.63563305624988
10/02981/COND,SPL,53.8579500566782,-1.69051143988626
10/03019/COND,A,53.8018745556207,-1.54640966964528
10/03021/COND,A,53.8018745556207,-1.54640966964528
10/02751/EXT,A,53.9340583350895,-1.38789753831821
10/02436/FU,R,53.816552532688,-1.51438551725248
10/03009/FU,A,53.7971479420086,-1.58913613057263
10/02907/FU,A,53.7554561908181,-1.49802770660175
10/01935/FU,A,53.8290345507709,-1.70061511825662
10/02896/FU,A,53.7911190617206,-1.52402970130923
10/02909/FU,A,53.8402769108164,-1.6291995866341
10/02479/FU,R,53.7921964293162,-1.60547241152431
10/02533/FU,R,53.8396829498133,-1.4586488828518
10/02982/FU,A,53.928883449631,-1.3865568842383
10/02885/LI,A,53.7977921608134,-1.54120077672429
10/9/00150/MOD,M01,53.8490161871356,-1.51860057540405
10/03014/CA,A,53.8466437540122,-1.69421223422828
10/02582/CLE,R,53.8208069912794,-1.57695022613262
10/03026/COND,A,53.897361911002,-1.68022240416579
10/03028/COND,A,53.8597441202289,-1.53360577053561
10/03027/COND,A,53.8880660080157,-1.37031180404765
10/03041/COND,SPL,53.791141686109,-1.49227398833101
10/03043/COND,A,53.7961760048349,-1.54164348095774
10/03023/COND,A,53.8088124786934,-1.66681892621244
10/03033/EXT,A,53.7404425848468,-1.42332522267685
10/02945/FU,A,53.7928398412941,-1.55072714821886
10/03030/FU,A,53.8322896616021,-1.642048467437
10/03029/FU,A,53.8597441202289,-1.53360577053561
10/02744/FU,A,53.9394621634977,-1.38303519967908
10/02921/FU,A,53.760550540336,-1.63712190400268
10/03013/FU,R,53.9060718790447,-1.69432669907403
10/02889/FU,A,53.7981904712328,-1.54667713176867
10/03034/FU,A,53.7404425848468,-1.42332522267685
10/02966/FU,A,53.8270582024677,-1.68691050465497
10/03035/FU,A,53.9059529411651,-1.68653443272119
10/03017/FU,R,53.8056335573405,-1.69141280995145
10/02674/FU,A,53.7496062804387,-1.4531194443018
10/02922/FU,A,53.8693016965517,-1.71217466144248
10/02805/FU,A,53.900516403121,-1.33891007136446
10/02472/FU,A,53.8403846145123,-1.46681598967223
10/03015/FU,A,53.8466437540122,-1.69421223422828
10/9/00157/MOD,M01,53.7559587800897,-1.63453761400316
10/9/00140/MOD,M01,53.7975979026442,-1.6709612670973
10/03040/ADV,R,53.7977744031525,-1.55802244983892
10/02934/ADV,W,53.8441342391526,-1.50935498873134
10/03039/CLE,R,53.8189923628507,-1.57977854773499
10/03094/COND,A,53.8001843883925,-1.54156943022953
10/03044/FU,A,53.7550055252647,-1.45057720952751
10/02941/FU,R,53.7878047424586,-1.64092432590724
10/03052/FU,A,53.8123821875976,-1.45377616614353
10/02817/FU,R,53.8273352771612,-1.68631593476468
10/03054/FU,A,53.8279506680415,-1.51028846086923
10/03053/FU,A,53.8631196764208,-1.69463960381494
10/02860/FU,A,53.8659746342263,-1.719116408362
10/02496/FU,A,53.8618825034633,-1.34319868123232
10/02933/FU,W,53.8441342391526,-1.50935498873134
10/03050/FU,A,53.8483215359931,-1.67263114200668
10/03056/FU,A,53.8988443166777,-1.60726928778441
10/03042/FU,W,53.8561409526234,-1.42596291631974
10/02609/FU,A,53.8472743191669,-1.53502109077395
10/9/00159/MOD,M05,53.8280705611739,-1.5336232207988
10/03076/COND,A,53.9364871838339,-1.37780870154507
10/03078/COND,A,53.769701001685,-1.57949688898565
10/03144/EXT,A,53.8339906609463,-1.66462875719005
10/03072/EXT,A,53.8589043513089,-1.42119665205101
10/03077/FU,A,53.7945023683263,-1.43193560542574
10/03084/FU,A,53.8264007656229,-1.54113150907104
10/03066/FU,A,53.9110810610631,-1.32026248323193
10/03071/FU,A,53.7839396533262,-1.59298341493175
10/03085/FU,A,53.831455476793,-1.5515601695103
10/03086/FU,A,53.7453087893152,-1.58507765460291
10/02871/FU,R,53.8394088436314,-1.47587056511412
10/03089/FU,A,53.8770389269226,-1.71161963533371
10/03070/FU,A,53.8521771459712,-1.61219043989215
10/02813/FU,A,53.7976392994709,-1.63256633530347
10/03067/FU,A,53.8452814865382,-1.53566632135942
10/03082/FU,A,53.830017198367,-1.68766332305822
10/02869/FU,A,53.8175718596561,-1.49995935629372
10/02964/FU,A,53.8892066326863,-1.45268419999334
10/9/00158/MOD,M01,53.8480211611945,-1.58948964919707
10/03092/COND,A,53.7746699723836,-1.5375835804568
10/03105/COND,A,53.9078491984513,-1.34193004016727
10/03101/COND,A,53.847296917654,-1.53158569376354
10/03103/COND,SPL,53.7752127141676,-1.62054730062781
10/02728/FU,A,53.9022296185055,-1.36321956039494
10/02654/FU,R,53.7356658210017,-1.5959812376921
10/02900/FU,A,53.7446419155918,-1.50631407645358
10/03113/FU,A,53.8206178098339,-1.50188263845976
10/02715/FU,A,53.7376198167337,-1.39942580626584
10/02990/FU,R,53.9116765931523,-1.69641703496652
10/03111/FU,A,53.846485539395,-1.6886048133769
10/03112/FU,R,53.8231081325701,-1.55951819035379
10/02882/FU,A,53.795469807397,-1.53796218981217
10/03058/ADV,R,53.8265072747015,-1.50679587455412
10/03137/ADV,A,53.84422669473,-1.50778844542582
10/03131/COND,A,53.8108380826752,-1.57916147595664
10/03142/COND,A,53.8125308873812,-1.57747394297855
10/03123/COND,R,53.8781143645631,-1.46641240922444
10/03121/COND,A,53.7989172515814,-1.69758049418775
10/03118/FU,A,53.771707697199,-1.37571038146073
10/03020/FU,A,53.8997508992263,-1.33863299108519
10/02930/FU,A,53.7958879944313,-1.55831553212135
10/02987/FU,A,53.8163342660242,-1.52271137438305
10/03011/FU,W,53.7651429051704,-1.5640689501113
10/03138/FU,A,53.7852380993891,-1.64832237375966
10/03116/FU,A,53.9172796841076,-1.30869715936443
10/03127/FU,R,53.9032382335354,-1.68296282311875
10/03139/FU,A,53.8565929556703,-1.62724630141036
10/02596/FU,PD,53.7567212991914,-1.46226382606397
10/02849/FU,A,53.8494819846272,-1.59088901371896
10/02942/FU,A,53.7543615256991,-1.47536724703202
10/03119/FU,A,53.8387992070509,-1.59736047695836
10/03129/FU,A,53.8443148418783,-1.63288759656579
10/02946/FU,A,53.9291777614879,-1.39675640771766
10/03012/FU,A,53.8590013341208,-1.59386742530754
10/03124/FU,A,53.8532197700385,-1.60122026254166
10/02613/LI,A,53.7852380993891,-1.64832237375966
10/03060/RM,A,53.8541716746991,-1.62038120456946
10/02974/RM,A,53.7958879944313,-1.55831553212135
10/03145/ADV,SPL,53.7986172427353,-1.5383830782435
10/03140/CLE,A,53.7885144348493,-1.41656466402009
10/01044/COND,SPL,53.8499526086516,-1.6709007520766
10/03147/COND,A,53.792353911367,-1.65670288419697
10/03161/EXT,A,53.8270046704064,-1.57075009986773
10/03150/EXT,A,53.7982421770434,-1.63278879869533
10/02110/FU,A,53.8102380992434,-1.5109807835761
10/03128/FU,A,53.928488682896,-1.40456376709888
10/03037/FU,R,53.850067383998,-1.54382179751903
10/03152/FU,A,53.7583366241503,-1.53013360001075
10/03158/FU,A,53.8066242617107,-1.54986617573855
10/03057/FU,A,53.8553524572398,-1.57573556372899
10/02899/FU,A,53.753719668796,-1.44460340302302
10/02901/FU,A,53.8233405617173,-1.52387746448576
10/02802/FU,R,53.8079554574801,-1.44883762644883
10/03018/FU,A,53.8487842510586,-1.60258481611524
10/02546/FU,R,53.854019468456,-1.62919982570922
10/02939/FU,A,53.7776723018025,-1.55671609907185
10/03064/FU,A,53.7586749144548,-1.44326396178956
10/02857/FU,A,53.8281565017184,-1.51449448052341
10/03046/LI,R,53.9048462980784,-1.69305711155039
10/03159/LI,A,53.8066242617107,-1.54986617573855
10/03151/LI,A,53.7955476593134,-1.57609608674273
10/9/00162/MOD,M01,53.7438149858769,-1.6004366674566
10/03177/COND,A,53.8190856952477,-1.63585728037878
10/03099/COND,A,53.7727656398113,-1.54969723491836
10/03180/FU,A,53.874652784475,-1.76768332819766
10/03102/FU,A,53.8032301751162,-1.66654428906693
10/03051/FU,R,53.8299038664773,-1.34500550118136
10/03173/FU,R,53.8188329706747,-1.56779567598721
10/03024/FU,A,53.753976597326,-1.59657913137098
10/03080/FU,A,53.9276225663903,-1.40209375701182
10/03192/FU,A,53.7394885281196,-1.54174468712951
10/03193/FU,A,53.9333651257298,-1.38591239988804
10/03068/FU,A,53.8178907881308,-1.49884675409436
10/03194/FU,A,53.9022296185055,-1.36321956039494
10/03074/FU,W,53.8366710856927,-1.64047635174669
10/03196/FU,A,53.7999169540865,-1.69131810199978
10/03182/FU,A,53.796982066628,-1.59855029818397
10/03186/FU,A,53.7284532651394,-1.3997079611249
10/03188/FU,A,53.7672650628962,-1.35989225916082
10/03190/FU,A,53.7936672988725,-1.53669165725366
10/02667/FU,A,53.8915621952595,-1.4508731808842
10/03189/FU,A,53.8537094354739,-1.54432949047502
10/03187/FU,A,53.7523800629594,-1.45234032396546
10/03191/FU,R,53.8468026736367,-1.65034529721322
10/03195/FU,A,53.8298535673994,-1.6271645061225
10/03175/FU,R,53.884636513483,-1.44782995129077
10/03181/FU,A,53.8450130383448,-1.51106220056648
10/03174/LI,R,53.8188329706747,-1.56779567598721
10/03170/LI,A,53.796982066628,-1.59855029818397
10/03197/ADV,A,53.8285216687448,-1.56769601222735
10/03216/ADV,A,53.7975458801709,-1.54735207659892
10/03172/CA,A,53.915013892155,-1.40781551078435
10/03130/CLE,A,53.8888492422804,-1.69356980763237
10/03148/COND,SPL,53.8203181726808,-1.5785197137225
10/03218/DAG,A,53.9243508915238,-1.37384713765889
10/03208/EXT,A,53.7953897126381,-1.62880593105621
10/03214/FU,W,53.7504542488744,-1.5995548164909
10/03217/FU,A,53.8281907398271,-1.58600676511063
10/03207/FU,A,53.8294853028651,-1.63307795155395
10/02989/FU,A,53.7843205038592,-1.59132544307689
10/03204/FU,A,53.9020081357707,-1.3570741471985
10/02812/FU,A,53.8376423743966,-1.64368963392177
10/02595/FU,W,53.8405428331726,-1.63978972843473
10/03206/FU,A,53.9029629281809,-1.36591759011278
10/03199/FU,A,53.79882452309,-1.54087068828273
10/03209/FU,A,53.813366605282,-1.59303268272142
10/03213/FU,R,53.8747203400593,-1.63563305624988
10/03202/FU,A,53.8505479722475,-1.6403119300367
10/03171/FU,A,53.915013892155,-1.40781551078435
10/03221/FU,W,53.7488721414379,-1.59949403052165
10/03063/FU,A,53.8310606863224,-1.58681414585219
10/02975/LA,W,53.7695211561101,-1.42184977244161
10/02879/LI,A,53.8327177382192,-1.53837308217605
10/9/00165/MOD,M01,53.9196790563468,-1.32123439608862
10/03224/ADV,A,53.8291140056837,-1.58528358957223
10/03257/CA,A,53.849293425459,-1.43572412333952
10/03232/COND,A,53.831554593238,-1.53741344443275
10/03236/COND,R,53.73687143799,-1.39359987184219
10/03238/COND,A,53.8485577387448,-1.64809625971244
10/03025/FU,A,53.9385695926285,-1.39665145878155
10/03223/FU,A,53.835157465763,-1.53940994383031
10/02985/FU,W,53.7649838865908,-1.37213891021786
10/03069/FU,A,53.8335420977948,-1.54714660380507
10/03225/FU,A,53.7996608513727,-1.52938356457581
10/03239/FU,A,53.923492377183,-1.32645653664567
10/03245/FU,A,53.835060207096,-1.46000007929849
10/03247/FU,A,53.9132285104871,-1.69171691775127
10/03022/FU,A,53.904978196013,-1.36119906798663
10/02965/FU,A,53.8127574785019,-1.66980991671167
10/03228/FU,A,53.829422319419,-1.52763724974249
10/03222/FU,A,53.849293425459,-1.43572412333952
10/03093/FU,A,53.8179325271806,-1.56984027677451
10/02986/COND,A,53.7904697334281,-1.67733152683596
10/03264/EXT,A,53.8262327932399,-1.50344162995554
10/03286/FU,A,53.7623643290573,-1.38174973247508
10/03266/FU,A,53.8595988340222,-1.51064899817856
10/03244/FU,A,53.8426265641488,-1.5099197375776
10/03254/FU,A,53.7964838561311,-1.64586008580252
10/03263/FU,A,53.8302115920601,-1.64142804371497
10/03229/FU,A,53.8244714929966,-1.52348486166166
10/03268/FU,R,53.8330334245827,-1.60685156258091
10/03262/FU,A,53.8397393750773,-1.51606264350196
10/02855/LA,A,53.7985079841644,-1.62285741055436
10/9/00170/MOD,M01,53.8203181726808,-1.5785197137225
10/9/00172/MOD,M05,53.8518111099726,-1.67678429753878
10/9/00161/MOD,M01,53.8321580946518,-1.49749139032367
10/9/00168/MOD,M01,53.8541716746991,-1.62038120456946
10/03096/COND,A,53.8293612411378,-1.63959692226724
10/03293/COND,A,53.7821613043086,-1.4983769614987
10/03296/COND,SPL,53.7600638413068,-1.55893398566699
10/03297/COND,SPL,53.7600638413068,-1.55893398566699
10/03299/COND,SPL,53.8071927163637,-1.57512832148987
10/03279/FU,A,53.827103468539,-1.64200149224771
10/02919/FU,A,53.7967612562663,-1.60514115213773
10/03275/FU,A,53.8451403805637,-1.55054768011115
10/03136/FU,A,53.7781047007026,-1.56932174782314
10/03265/FU,A,53.9410610621039,-1.3916644960964
10/03269/FU,R,53.8201728385927,-1.50295121063265
10/03091/FU,A,53.7466059939693,-1.53910467508829
10/03280/FU,A,53.7919869134176,-1.64791683584569
10/03281/FU,A,53.9081226324753,-1.40649731025704
10/03276/FU,A,53.8084620585182,-1.52758425052628
10/03126/FU,A,53.8188916983939,-1.50395368112327
10/03160/FU,A,53.8308603267585,-1.56075877064903
10/02905/FU,A,53.8835354761408,-1.44296109002121
10/02906/FU,A,53.8835354761408,-1.44296109002121
10/02700/FU,R,53.7491203227874,-1.60658854651075
10/03274/LI,A,53.8829387231462,-1.73267893599997
10/03289/ADV,SPL,53.8006008104366,-1.55428812980336
10/03322/COND,A,53.8103316010208,-1.69037603997387
10/03321/COND,A,53.7965434075784,-1.46132972211326
10/03320/COND,A,53.7965434075784,-1.46132972211326
10/03292/FU,A,53.8100016117741,-1.69488876590482
10/02938/FU,A,53.8519644451628,-1.64210876026009
10/03302/FU,A,53.8290981114769,-1.69728737956467
10/03308/FU,A,53.8014451960283,-1.55174359225047
10/03259/FU,A,53.8537094354739,-1.54432949047502
10/03290/FU,A,53.8251812362355,-1.51221971210022
10/01823/FU,R,53.8512812240357,-1.393620213622
10/03301/FU,A,53.8401139820641,-1.51312527161724
10/03249/FU,R,53.7932022253634,-1.58914430625571
10/03313/LA,A,53.7594786313883,-1.48851489470172
10/03155/ADV,SPL,53.8013864180241,-1.5700702667338
10/03338/COND,R,53.8418797049304,-1.53454890589515
10/03331/COND,A,53.7961760048349,-1.54164348095774
10/03323/COND,A,53.827103468539,-1.64200149224771
10/03337/COND,A,53.8547562645897,-1.48531730200615
10/03326/FU,A,53.8033744199011,-1.55571638298186
10/02998/FU,A,53.8985873967998,-1.60293447136923
10/03315/FU,A,53.8284989918228,-1.53054948699741
10/03330/FU,A,53.8888492422804,-1.69356980763237
10/03332/FU,A,53.8538173422354,-1.57880670207955
10/03333/FU,A,53.8223665473048,-1.56318692770544
10/02993/FU,A,53.8152508283491,-1.58681768316197
10/03114/FU,A,53.7592149979225,-1.62950396363773
10/03117/LA,A,53.7491736535224,-1.52680865103528
10/9/00167/MOD,M04,53.8153933601682,-1.58906413345338
10/9/00169/MOD,M01,53.8722506436666,-1.73200180236499
10/03371/COND,A,53.9065167003069,-1.68904170862072
10/03369/COND,A,53.9065167003069,-1.68904170862072
10/03425/COND,SPL,53.8020112538175,-1.56886439364646
10/03352/EXT,A,53.8536916649438,-1.47813975598582
10/03358/EXT,A,53.7965159621234,-1.32926620060806
10/02656/FU,R,53.7940905092736,-1.68698888102333
10/03211/FU,W,53.8153960166529,-1.56186205427166
10/03345/FU,R,53.8091997443378,-1.66068075183114
10/03357/FU,A,53.7818456618085,-1.58778309898869
10/03336/FU,A,53.7940700104974,-1.67256762215339
10/03344/FU,A,53.7453087893152,-1.58507765460291
10/03312/FU,A,53.7477011859825,-1.49203940929482
10/03353/FU,A,53.7963735522882,-1.58610743204257
10/03205/FU,A,53.7539430351849,-1.59997663720197
10/03335/FU,R,53.7871495959435,-1.66617084163318
10/03340/FU,A,53.815106300477,-1.66119503923825
10/03343/FU,A,53.8149556615971,-1.43689909288369
